COD_ID,NOME,SUB,SUB_NOME,MUN,CONJ_CODIGO,CONJ_NOME,kVA_instalado,kW_DER,n_DER,empreendimentos_mmgd,potencia_kw_mmgd,potencia_kw_bdgd_mesmas_chaves,diferenca_kw_mmgd_menos_bdgd_mesmas_chaves,diferenca_kw_mmgd_menos_bdgd_total,penetracao_gd_pct,cobertura_vs_bdgd_pct,fonte_predominante,classe_predominante,subgrupo_predominante,periodo_primeira_data,periodo_ultima_data
FCN1438,LDS 1438/LDA CAVALITO,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,420.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN1609,LDS 1609,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,900.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN1991,LDS 1991,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,2000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN24098,LDS 24098,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN24120,LDS 24120,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN24132,LDS 24132/SAMBODROMO,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN24211,LDS 24211,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,830.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN29118,LDS 29118,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,600.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN37003,LDS 37003,10386105,SETD FREI CANECA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN37007,LDS 37007,10386105,SETD FREI CANECA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN37177,LDS 37177,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN37285,LDS 37285,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN37288,LDS 37288,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN4266,LDS 4266,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN4279,LDS 4279,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN4509,LDS 4509,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN4863,LDS 4863,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN758,LDA ARISLOBO,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,3022.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9100,LDS 9100,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,6510.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9120,LDS 9120,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,5310.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9250,LDS 9250,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,6300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9320,LDS 9320,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,5610.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9356,LDS 9356,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,4300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9390,LDS 9390,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,4100.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9460,LDS 9460,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,6010.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9490,LDS 9490,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,4120.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9510,LDS 9510,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,5600.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9550,LDS 9550,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,5310.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9590,LDS 9590,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,3330.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9720,LDS 9720,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,3140.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9757,LDS 9757,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,2820.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FCN9771,LDS 9771,10386105,SETD FREI CANECA,3304557,15049,FREI CANECA AEREO,5000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND0002,LDS 70468,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND0003,LDS 70406,1222,SETD FUNDAO,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND1239,LDS 1239,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND24227,LDS 24227/LRA AMARELA,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,420.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND24238,LDS 24238 / LRA VERMELHA,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,270.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND33432,LDS 33432/LDS 1692,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND33454,LDA CATEDRAL,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,142.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND33757,LDA LETRAS,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,1327.5,187.266,1,0,0.0,0.0,0.0,-187.266,0.0,0.0,,,,,
FND3424,LDA PORTUGUESA,1222,SETD FUNDAO,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND3726,LDA CERROAZUL,1222,SETD FUNDAO,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND4286,LDS 4286,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,547.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
FND4410,LDS 4410\LDS 70363,1222,SETD FUNDAO,3304557,15061,PEDRO ERNESTO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDL00001,LDA JARDILUPE,1258,SETD GUADALUPE,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDL0004,LDA AZUL,1258,SETD GUADALUPE,3304557,15036,GUADALUPE AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDL0005,LDA BARROS,1258,SETD GUADALUPE,3304557,15036,GUADALUPE AEREO,5097.5,24.0,1,0,0.0,0.0,0.0,-24.0,0.0,0.0,,,,,
GDL0008,LDA ROSA,1258,SETD GUADALUPE,3304557,15036,GUADALUPE AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDL29714,LDA GUASHOPPING,1258,SETD GUADALUPE,3304557,15036,GUADALUPE AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN000,LDS 61297,457474244,SETD GARDENIA,3304557,16903,GARDENIA,40.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0001,LDA INTERNO/GDNTSL41,457474244,SETD GARDENIA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0002,LDA INTERNO/GDNTSL42,457474244,SETD GARDENIA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0003,LDS 61016,457474244,SETD GARDENIA,3304557,16903,GARDENIA,1750.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0005,LDS 61138,457474244,SETD GARDENIA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0006,LDS 61139,457474244,SETD GARDENIA,3304557,16903,GARDENIA,40.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0007,LDS 61140,457474244,SETD GARDENIA,3304557,16901,CURICICA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0008,LDS 61259,457474244,SETD GARDENIA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0009,LDS 61300,457474244,SETD GARDENIA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0010,LDS 61401,457474244,SETD GARDENIA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0015,LDS 61265,457474244,SETD GARDENIA,3304557,16901,CURICICA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0016,LDS 61704,457474244,SETD GARDENIA,3304557,16903,GARDENIA,3230.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0017,LDS 61805,457474244,SETD GARDENIA,3304557,16903,GARDENIA,5605.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0021,LDS 61437,457474244,SETD GARDENIA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GDN0024,LDS 61143,457474244,SETD GARDENIA,3304557,16903,GARDENIA,80.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GNB0001,LDA DIAS,1150,SETD GUANABARA,3304557,15040,GOVERNADOR AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GNB34723,LDA MARREIROS,1150,SETD GUANABARA,3304557,15037,GUANABARA AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD24973,LDS 24973,1213,SETD GOVERNADOR,3304557,15040,GOVERNADOR AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD29899,LDA SANDE,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD29916,LDA JEQUI,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD29940,LDA MALDONADO,1213,SETD GOVERNADOR,3304557,15040,GOVERNADOR AEREO,300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD9802,LDA PRAIEIRA,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD9862,LDA MARACAJA,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD9878,LDA VISCONDE,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD9883,LDA AEROPORTO,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD9937,LDA MAESTRO,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
GVD9999,LDA PERDIGAO,1213,SETD GOVERNADOR,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
HMT4724,LDS 4724,10386096,SETD HUMAITA,3304557,15059,HUMAITA SUBTERRANEO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
IMT001,LDS 30127,18520929,SETD INMETRO,3301702,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
IMT002,LDS 30160,18520929,SETD INMETRO,3301702,14997,INMETRO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INF0001,LSA INTERNO/TSL 52,449886789,SETD INFLUENCIA,3301207,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
INF0002,LSA INTERNO/TSL 51,449886789,SETD INFLUENCIA,3301207,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITG0001,LDA INTERNO-ITG42,310129856,SETD ITAGUAI,3302007,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITG0002,LDA INTERNO-ITG41,310129856,SETD ITAGUAI,3302007,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITP0001,LDA OLIMPICA,10385988,SETD ITAPEBA,3304557,16903,GARDENIA,2980.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITP0005,LDS 37894,10385988,SETD ITAPEBA,3304557,15066,ITAPEBA AEREO URBANO,320.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITP0007,LDA OPTI,10385988,SETD ITAPEBA,3304557,15066,ITAPEBA AEREO URBANO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITP33143,LDA SALVALENDE,10385988,SETD ITAPEBA,3304557,15066,ITAPEBA AEREO URBANO,75.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITP38330,LDA ALLENDE,10385988,SETD ITAPEBA,3304557,15066,ITAPEBA AEREO URBANO,1520.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ITP38335,LDA ILHAPURA,10385988,SETD ITAPEBA,3304557,16903,GARDENIA,3500.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
JAB014,LDA NOBET,18520749,SETD JABOATAO,3304557,15029,JABOATAO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
JDB3770,LDS 24159/LDS 1666,10385880,SETD JARDIM BOTANICO,3304557,15071,JARDIM BOTANICO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
JDB4713,LDS 4713,10385880,SETD JARDIM BOTANICO,3304557,15071,JARDIM BOTANICO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
JDB4727,LDS 4727,10385880,SETD JARDIM BOTANICO,3304557,15071,JARDIM BOTANICO AEREO,0.0,597.642,1,0,0.0,0.0,0.0,-597.642,0.0,0.0,,,,,
JDB820,LDA DAGRACA,10385880,SETD JARDIM BOTANICO,3304557,15071,JARDIM BOTANICO AEREO,75.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00007,LDS 36187,55813421,SETD LEBLON,3304557,14992,LEBLON,2500.0,40.0,1,0,0.0,0.0,0.0,-40.0,0.0,0.0,,,,,
LBN00010,LDS 36310,55813421,SETD LEBLON,3304557,14992,LEBLON,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00012,LDS 36282,55813421,SETD LEBLON,3304557,14992,LEBLON,40.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00014,LDS 36405,55813421,SETD LEBLON,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00040,LDS 1722,55813421,SETD LEBLON,3304557,14992,LEBLON,2500.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00044,LDS 35054,55813421,SETD LEBLON,3304557,14992,LEBLON,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00060,LDS 4541,55813421,SETD LEBLON,3304557,14992,LEBLON,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00061,LDS 9450,55813421,SETD LEBLON,3304557,14992,LEBLON,3300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN00062,LDS 4016,55813421,SETD LEBLON,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN37717,LDS 37717,55813421,SETD LEBLON,3304557,15071,JARDIM BOTANICO AEREO,500.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LBN9580,LDS 9580,55813421,SETD LEBLON,3304557,14992,LEBLON,2800.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LEM2620,LDS 2620,10385925,SETD LEME,3304557,15041,LEME SUBTERRANEO,3000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LEM2740,LDS 2740,10385925,SETD LEME,3304557,15041,LEME SUBTERRANEO,4000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LEM3007,LDS 2370/LDS 4993,10385925,SETD LEME,3304557,15041,LEME SUBTERRANEO,9100.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LEM3500,LDS 2660,10385925,SETD LEME,3304557,15041,LEME SUBTERRANEO,4800.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LPD24070,LDS 24070,10386033,SETD LEOPOLDO,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LPD24126,LDS 24126,10386033,SETD LEOPOLDO,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LPD24293,LDS 24293,10386033,SETD LEOPOLDO,3304557,15030,LEOPOLDO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LPD24338,LDS 24338,10386033,SETD LEOPOLDO,3304557,15030,LEOPOLDO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
LPD30184,LDS 30184,10386033,SETD LEOPOLDO,3304557,15030,LEOPOLDO AEREO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ0001,LDS 38528,10386114,SETD MACKENZIE,3304557,15065,CAMERINO SUBTERRANEO,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ1044,LDS 1044,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ1251,LDS 1251,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ1808,LDS 1808,10386114,SETD MACKENZIE,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ24043,LDS 24043,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ24567,LDS 24567,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,4920.0,75.0,1,0,0.0,0.0,0.0,-75.0,0.0,0.0,,,,,
MKZ24780,LDS 24780,10386114,SETD MACKENZIE,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ24815,LDS 24815,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ3788,LDS 4066/4058,10386114,SETD MACKENZIE,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ38552,LDS 38552,10386114,SETD MACKENZIE,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ4920,LDS 4920,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9030,LDS 9030,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6820.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9111,LDS 9111,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6010.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9140,LDS 9140,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6410.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9280,LDS 9280,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6810.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9352,LDS 9352,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6820.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9529,LDS 9529,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6320.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9577,LDS 9577,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6800.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9604,LDS 9604,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,4310.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9610,LDS 9610,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6320.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9617,LDS 9617,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,3300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9662,LDS 9662,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,5500.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9733,LDS 9733,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,5510.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9746,LDS 9746,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,6300.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MKZ9760,LDS 9760,10386114,SETD MACKENZIE,3304557,15008,MACKENZIE,5830.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRP00001,LDA INTERNOMRPTSL43,224567922,SETD MARAPICU,3303500,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRP00002,LDA INTERNOMRPTSL41,224567922,SETD MARAPICU,3303500,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT2135,LSA MANTIQUIRA,1312,SETD MERITI,3305109,14993,MERITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT2492,LSA MONSENHOR,1312,SETD MERITI,3305109,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT2651,LSA MERICOL,1312,SETD MERITI,3305109,14993,MERITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT273,LSA CORDOVIL/LDS273 1E2,1312,SETD MERITI,3305109,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT2903,LSA FREI,1312,SETD MERITI,3305109,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT2929,LSA SERRA,1312,SETD MERITI,3305109,14993,MERITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT29650,LDA JORNALISTA,1312,SETD MERITI,3305109,14993,MERITI,1245.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MRT3881,LDA MATOSO,1312,SETD MERITI,3305109,14993,MERITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MTC011,LDA STOCKLER,1276,SETD MATURACA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
MTC34958,LDA GALVANI,1276,SETD MATURACA,3304557,15031,MATURACA AEREO,30.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG007,LDA TOPSHOPPING,18519976,SETD NOVA IGUACU,3303500,15692,NOVA IGUACU,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG019,LDS 30534,18519976,SETD NOVA IGUACU,3303500,15692,NOVA IGUACU,1000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG021,LDS 4307,18519976,SETD NOVA IGUACU,3303500,15692,NOVA IGUACU,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG022,LDS 33456,18519976,SETD NOVA IGUACU,3303500,15692,NOVA IGUACU,4120.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG025,LSA AMBACU,18519976,SETD NOVA IGUACU,3303500,15692,NOVA IGUACU,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG026,LSA NOVANIL,18519976,SETD NOVA IGUACU,3303500,14993,MERITI,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG027,LSA IGUAPOLIS,18519976,SETD NOVA IGUACU,3303500,15692,NOVA IGUACU,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIG028,LSA CABRALIA,18519976,SETD NOVA IGUACU,3303500,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
NIGTA23,TRAFO DE ATERRAMENTO - TA21,18519976,SETD NOVA IGUACU,3303500,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
OLP0001,LDA INTERNO-OLPTSL42,535612098,SETD OLIMPICA,3304557,,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
